symbol,strategy,entry_timestamp,exit_timestamp,direction,entry_price,exit_price,quantity,gross_pnl,costs,net_pnl,return_pct,exit_reason
XAUUSD,MetalsStatArb,2024-02-01,2024-02-02,1,2040.199951171875,2054.800048828125,0.24969811844118592,364.56169138231934,1.5255556488128514,363.0361357335065,0.007126263113045537,rebalance
USDJPY,AdaptiveMomentum,2024-02-07,2024-02-08,1,147.8179931640625,148.08599853515625,0.0036969999848357714,99.08158528694992,4.2373978557881316,94.84418743116179,0.0017355373701922088,rebalance
XAUUSD,MetalsStatArb,2024-05-10,2024-05-13,1,2367.300048828125,2358.300048828125,0.09597859326907872,-86.38073394217085,0.6446498289240037,-87.02538377109485,-0.0038301718472337483,rebalance
USDJPY,RiskPreservation,2024-05-10,2024-05-14,1,155.56031241640062,156.23300170898438,0.0021649520870099044,145.63400878884158,2.5166832001777943,143.1173255886638,0.004249571258124314,de_risk
USDJPY,AdaptiveMomentum,2024-05-10,2024-05-22,1,155.56031241640062,156.25100708007812,0.0014433013913399363,99.68805690768119,1.6778407744728319,98.01021613320836,0.004365314217923294,rebalance
USDJPY,RiskPreservation,2025-01-03,2025-01-10,1,157.36199951171875,158.04800415039062,0.0021875646430518014,150.067949252812,2.550910398162629,147.51703885464937,0.004285301919658493,de_risk
USDJPY,RiskPreservation,2025-01-03,2025-02-18,1,157.36199951171875,151.44400024414062,0.0008750258572207207,-517.8402382144146,1.008806810906741,-518.8490450253214,-0.03768081344912903,de_risk
USDJPY,AdaptiveMomentum,2025-01-03,2025-02-26,1,157.36199951171875,149.0780029296875,0.0005833505714804805,-483.2474140270277,0.6697774621668123,-483.91719148919447,-0.052715891815241445,rebalance
USDJPY,AdaptiveMomentum,2025-10-24,2025-10-27,1,152.6020050048828,153.06100463867188,0.0010184291586923801,46.74586108799055,1.1774283652540694,45.56843272273648,0.0029320611723415587,rebalance
USDCHF,FXStatArb,2025-10-24,2025-10-28,-1,0.795444168892157,0.7946100234985352,0.2544950822494515,21.228590055778366,2.822151967942786,18.40643808783558,0.0009092444466079116,rebalance
EURUSD,FXStatArb,2025-10-24,2025-10-28,-1,1.162214797177734,1.165175199508667,0.22563682140183683,-66.79757720223306,2.3309074280014683,-69.12848463023452,-0.0026360926072899913,rebalance
XAUUSD,MetalsStatArb,2025-11-26,2025-11-28,1,4128.60009765625,4163.39990234375,0.11206645541670532,389.98907605217715,1.157287849909253,388.8317882022679,0.00840394706892292,rebalance
